 	Label	slice	Saturated	JD_SOBS	JD_UTC	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_T5	rel_flux_T6	rel_flux_T7	rel_flux_T8	rel_flux_T9	rel_flux_T10	rel_flux_T11	rel_flux_T12	rel_flux_T13	rel_flux_T14	rel_flux_T15	rel_flux_T16	rel_flux_T17	rel_flux_T18	rel_flux_T19	rel_flux_T20	rel_flux_T21	rel_flux_T22	rel_flux_T23	rel_flux_T24	rel_flux_T25	rel_flux_T26	rel_flux_T27	rel_flux_T28	rel_flux_T29	rel_flux_T30	rel_flux_T31	rel_flux_T32	rel_flux_T33	rel_flux_T34	rel_flux_T35	rel_flux_T36	rel_flux_T37	rel_flux_T38	rel_flux_T39	rel_flux_T40	rel_flux_T41	rel_flux_T42	rel_flux_T43	rel_flux_T44	rel_flux_T45	rel_flux_T46	rel_flux_T47	rel_flux_T48	rel_flux_T49	rel_flux_T50	rel_flux_T51	rel_flux_T52	rel_flux_T53	rel_flux_T54	rel_flux_T55	rel_flux_T56	rel_flux_T57	rel_flux_T58	rel_flux_T59	rel_flux_T60	rel_flux_T61	rel_flux_T62	rel_flux_T63	rel_flux_T64	rel_flux_T65	rel_flux_T66	rel_flux_T67	rel_flux_T68	rel_flux_T69	rel_flux_T70	rel_flux_T71	rel_flux_T72	rel_flux_T73	rel_flux_T74	rel_flux_T75	rel_flux_T76	rel_flux_T77	rel_flux_T78	rel_flux_T79	rel_flux_T80	rel_flux_T81	rel_flux_T82	rel_flux_T83	rel_flux_T84	rel_flux_T85	rel_flux_T86	rel_flux_T87	rel_flux_T88	rel_flux_T89	rel_flux_T90	rel_flux_T91	rel_flux_T92	rel_flux_T93	rel_flux_T94	rel_flux_T95	rel_flux_T96	rel_flux_T97	rel_flux_T98	rel_flux_T99	rel_flux_T100	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_T7	rel_flux_err_T8	rel_flux_err_T9	rel_flux_err_T10	rel_flux_err_T11	rel_flux_err_T12	rel_flux_err_T13	rel_flux_err_T14	rel_flux_err_T15	rel_flux_err_T16	rel_flux_err_T17	rel_flux_err_T18	rel_flux_err_T19	rel_flux_err_T20	rel_flux_err_T21	rel_flux_err_T22	rel_flux_err_T23	rel_flux_err_T24	rel_flux_err_T25	rel_flux_err_T26	rel_flux_err_T27	rel_flux_err_T28	rel_flux_err_T29	rel_flux_err_T30	rel_flux_err_T31	rel_flux_err_T32	rel_flux_err_T33	rel_flux_err_T34	rel_flux_err_T35	rel_flux_err_T36	rel_flux_err_T37	rel_flux_err_T38	rel_flux_err_T39	rel_flux_err_T40	rel_flux_err_T41	rel_flux_err_T42	rel_flux_err_T43	rel_flux_err_T44	rel_flux_err_T45	rel_flux_err_T46	rel_flux_err_T47	rel_flux_err_T48	rel_flux_err_T49	rel_flux_err_T50	rel_flux_err_T51	rel_flux_err_T52	rel_flux_err_T53	rel_flux_err_T54	rel_flux_err_T55	rel_flux_err_T56	rel_flux_err_T57	rel_flux_err_T58	rel_flux_err_T59	rel_flux_err_T60	rel_flux_err_T61	rel_flux_err_T62	rel_flux_err_T63	rel_flux_err_T64	rel_flux_err_T65	rel_flux_err_T66	rel_flux_err_T67	rel_flux_err_T68	rel_flux_err_T69	rel_flux_err_T70	rel_flux_err_T71	rel_flux_err_T72	rel_flux_err_T73	rel_flux_err_T74	rel_flux_err_T75	rel_flux_err_T76	rel_flux_err_T77	rel_flux_err_T78	rel_flux_err_T79	rel_flux_err_T80	rel_flux_err_T81	rel_flux_err_T82	rel_flux_err_T83	rel_flux_err_T84	rel_flux_err_T85	rel_flux_err_T86	rel_flux_err_T87	rel_flux_err_T88	rel_flux_err_T89	rel_flux_err_T90	rel_flux_err_T91	rel_flux_err_T92	rel_flux_err_T93	rel_flux_err_T94	rel_flux_err_T95	rel_flux_err_T96	rel_flux_err_T97	rel_flux_err_T98	rel_flux_err_T99	rel_flux_err_T100	Source-Sky_T1	N_Src_Pixels_T1	Source_AMag_T1	Peak_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	Source-Sky_C2	Source_AMag_C2	Peak_C2	FWHM_C2	Width_C2	Source-Sky_C3	Source_AMag_C3	Peak_C3	FWHM_C3	Width_C3	Source-Sky_C4	Source_AMag_C4	Peak_C4	FWHM_C4	Width_C4	Source-Sky_T5	Source_AMag_T5	Peak_T5	FWHM_T5	Width_T5	Source-Sky_T6	Source_AMag_T6	Peak_T6	FWHM_T6	Width_T6	Source-Sky_T7	Source_AMag_T7	Peak_T7	FWHM_T7	Width_T7	Source-Sky_T8	Source_AMag_T8	Peak_T8	FWHM_T8	Width_T8	Source-Sky_T9	Source_AMag_T9	Peak_T9	FWHM_T9	Width_T9	Source-Sky_T10	Source_AMag_T10	Peak_T10	FWHM_T10	Width_T10	Source-Sky_T11	Source_AMag_T11	Peak_T11	FWHM_T11	Width_T11	Source-Sky_T12	Source_AMag_T12	Peak_T12	FWHM_T12	Width_T12	Source-Sky_T13	Source_AMag_T13	Peak_T13	FWHM_T13	Width_T13	Source-Sky_T14	Source_AMag_T14	Peak_T14	FWHM_T14	Width_T14	Source-Sky_T15	Source_AMag_T15	Peak_T15	FWHM_T15	Width_T15	Source-Sky_T16	Source_AMag_T16	Peak_T16	FWHM_T16	Width_T16	Source-Sky_T17	Source_AMag_T17	Peak_T17	FWHM_T17	Width_T17	Source-Sky_T18	Source_AMag_T18	Peak_T18	FWHM_T18	Width_T18	Source-Sky_T19	Source_AMag_T19	Peak_T19	FWHM_T19	Width_T19	Source-Sky_T20	Source_AMag_T20	Peak_T20	FWHM_T20	Width_T20	Source-Sky_T21	Source_AMag_T21	Peak_T21	FWHM_T21	Width_T21	Source-Sky_T22	Source_AMag_T22	Peak_T22	FWHM_T22	Width_T22	Source-Sky_T23	Source_AMag_T23	Peak_T23	FWHM_T23	Width_T23	Source-Sky_T24	Source_AMag_T24	Peak_T24	FWHM_T24	Width_T24	Source-Sky_T25	Source_AMag_T25	Peak_T25	FWHM_T25	Width_T25	Source-Sky_T26	Source_AMag_T26	Peak_T26	FWHM_T26	Width_T26	Source-Sky_T27	Source_AMag_T27	Peak_T27	FWHM_T27	Width_T27	Source-Sky_T28	Source_AMag_T28	Peak_T28	FWHM_T28	Width_T28	Source-Sky_T29	Source_AMag_T29	Peak_T29	FWHM_T29	Width_T29	Source-Sky_T30	Source_AMag_T30	Peak_T30	FWHM_T30	Width_T30	Source-Sky_T31	Source_AMag_T31	Peak_T31	FWHM_T31	Width_T31	Source-Sky_T32	Source_AMag_T32	Peak_T32	FWHM_T32	Width_T32	Source-Sky_T33	Source_AMag_T33	Peak_T33	FWHM_T33	Width_T33	Source-Sky_T34	Source_AMag_T34	Peak_T34	FWHM_T34	Width_T34	Source-Sky_T35	Source_AMag_T35	Peak_T35	FWHM_T35	Width_T35	Source-Sky_T36	Source_AMag_T36	Peak_T36	FWHM_T36	Width_T36	Source-Sky_T37	Source_AMag_T37	Peak_T37	FWHM_T37	Width_T37	Source-Sky_T38	Source_AMag_T38	Peak_T38	FWHM_T38	Width_T38	Source-Sky_T39	Source_AMag_T39	Peak_T39	FWHM_T39	Width_T39	Source-Sky_T40	Source_AMag_T40	Peak_T40	FWHM_T40	Width_T40	Source-Sky_T41	Source_AMag_T41	Peak_T41	FWHM_T41	Width_T41	Source-Sky_T42	Source_AMag_T42	Peak_T42	FWHM_T42	Width_T42	Source-Sky_T43	Source_AMag_T43	Peak_T43	FWHM_T43	Width_T43	Source-Sky_T44	Source_AMag_T44	Peak_T44	FWHM_T44	Width_T44	Source-Sky_T45	Source_AMag_T45	Peak_T45	FWHM_T45	Width_T45	Source-Sky_T46	Source_AMag_T46	Peak_T46	FWHM_T46	Width_T46	Source-Sky_T47	Source_AMag_T47	Peak_T47	FWHM_T47	Width_T47	Source-Sky_T48	Source_AMag_T48	Peak_T48	FWHM_T48	Width_T48	Source-Sky_T49	Source_AMag_T49	Peak_T49	FWHM_T49	Width_T49	Source-Sky_T50	Source_AMag_T50	Peak_T50	FWHM_T50	Width_T50	Source-Sky_T51	Source_AMag_T51	Peak_T51	FWHM_T51	Width_T51	Source-Sky_T52	Source_AMag_T52	Peak_T52	FWHM_T52	Width_T52	Source-Sky_T53	Source_AMag_T53	Peak_T53	FWHM_T53	Width_T53	Source-Sky_T54	Source_AMag_T54	Peak_T54	FWHM_T54	Width_T54	Source-Sky_T55	Source_AMag_T55	Peak_T55	FWHM_T55	Width_T55	Source-Sky_T56	Source_AMag_T56	Peak_T56	FWHM_T56	Width_T56	Source-Sky_T57	Source_AMag_T57	Peak_T57	FWHM_T57	Width_T57	Source-Sky_T58	Source_AMag_T58	Peak_T58	FWHM_T58	Width_T58	Source-Sky_T59	Source_AMag_T59	Peak_T59	FWHM_T59	Width_T59	Source-Sky_T60	Source_AMag_T60	Peak_T60	FWHM_T60	Width_T60	Source-Sky_T61	Source_AMag_T61	Peak_T61	FWHM_T61	Width_T61	Source-Sky_T62	Source_AMag_T62	Peak_T62	FWHM_T62	Width_T62	Source-Sky_T63	Source_AMag_T63	Peak_T63	FWHM_T63	Width_T63	Source-Sky_T64	Source_AMag_T64	Peak_T64	FWHM_T64	Width_T64	Source-Sky_T65	Source_AMag_T65	Peak_T65	FWHM_T65	Width_T65	Source-Sky_T66	Source_AMag_T66	Peak_T66	FWHM_T66	Width_T66	Source-Sky_T67	Source_AMag_T67	Peak_T67	FWHM_T67	Width_T67	Source-Sky_T68	Source_AMag_T68	Peak_T68	FWHM_T68	Width_T68	Source-Sky_T69	Source_AMag_T69	Peak_T69	FWHM_T69	Width_T69	Source-Sky_T70	Source_AMag_T70	Peak_T70	FWHM_T70	Width_T70	Source-Sky_T71	Source_AMag_T71	Peak_T71	FWHM_T71	Width_T71	Source-Sky_T72	Source_AMag_T72	Peak_T72	FWHM_T72	Width_T72	Source-Sky_T73	Source_AMag_T73	Peak_T73	FWHM_T73	Width_T73	Source-Sky_T74	Source_AMag_T74	Peak_T74	FWHM_T74	Width_T74	Source-Sky_T75	Source_AMag_T75	Peak_T75	FWHM_T75	Width_T75	Source-Sky_T76	Source_AMag_T76	Peak_T76	FWHM_T76	Width_T76	Source-Sky_T77	Source_AMag_T77	Peak_T77	FWHM_T77	Width_T77	Source-Sky_T78	Source_AMag_T78	Peak_T78	FWHM_T78	Width_T78	Source-Sky_T79	Source_AMag_T79	Peak_T79	FWHM_T79	Width_T79	Source-Sky_T80	Source_AMag_T80	Peak_T80	FWHM_T80	Width_T80	Source-Sky_T81	Source_AMag_T81	Peak_T81	FWHM_T81	Width_T81	Source-Sky_T82	Source_AMag_T82	Peak_T82	FWHM_T82	Width_T82	Source-Sky_T83	Source_AMag_T83	Peak_T83	FWHM_T83	Width_T83	Source-Sky_T84	Source_AMag_T84	Peak_T84	FWHM_T84	Width_T84	Source-Sky_T85	Source_AMag_T85	Peak_T85	FWHM_T85	Width_T85	Source-Sky_T86	Source_AMag_T86	Peak_T86	FWHM_T86	Width_T86	Source-Sky_T87	Source_AMag_T87	Peak_T87	FWHM_T87	Width_T87	Source-Sky_T88	Source_AMag_T88	Peak_T88	FWHM_T88	Width_T88	Source-Sky_T89	Source_AMag_T89	Peak_T89	FWHM_T89	Width_T89	Source-Sky_T90	Source_AMag_T90	Peak_T90	FWHM_T90	Width_T90	Source-Sky_T91	Source_AMag_T91	Peak_T91	FWHM_T91	Width_T91	Source-Sky_T92	Source_AMag_T92	Peak_T92	FWHM_T92	Width_T92	Source-Sky_T93	Source_AMag_T93	Peak_T93	FWHM_T93	Width_T93	Source-Sky_T94	Source_AMag_T94	Peak_T94	FWHM_T94	Width_T94	Source-Sky_T95	Source_AMag_T95	Peak_T95	FWHM_T95	Width_T95	Source-Sky_T96	Source_AMag_T96	Peak_T96	FWHM_T96	Width_T96	Source-Sky_T97	Source_AMag_T97	Peak_T97	FWHM_T97	Width_T97	Source-Sky_T98	Source_AMag_T98	Peak_T98	FWHM_T98	Width_T98	Source-Sky_T99	Source_AMag_T99	Peak_T99	FWHM_T99	Width_T99	Source-Sky_T100	Source_AMag_T100	Peak_T100	FWHM_T100	Width_T100
1		0.000000	65535.000000	NaN	NaN	NaN	NaN	1.068737	NaN	-1.332678	60.000000	NaN	NaN	10.142008	0.439198	3.897436	0.145045	0.084030	0.445640	0.546530	0.095796	0.076704	0.060491	0.061502	0.341436	0.090660	0.094423	0.268540	1.050259	0.256675	0.143682	0.980554	1.585534	0.138219	0.347657	0.310180	0.208696	0.133839	0.660545	2.176475	0.344252	0.462217	0.092230	0.561961	0.561961	0.747291	0.091898	0.420920	2.861148	0.111892	0.095631	2.396046	0.230530	0.244191	0.828988	0.088624	0.343345	1.884467	0.191518	4.271986	0.528678	3.926782	0.274207	0.948294	0.274654	0.333492	0.226506	0.388717	0.388717	0.539303	1.806437	1.045070	0.329707	0.329707	0.080588	0.592547	0.453627	0.958590	0.960703	0.135891	0.388668	0.266036	0.372221	0.087219	0.067029	0.089886	0.524790	11.292694	2.400680	0.399851	0.399851	1.266849	2.152058	1.644186	0.218541	0.711016	1.386875	0.460540	1.421582	1.421582	0.050383	0.049115	0.065085	0.068492	0.110435	0.042386	0.081488	0.084401	0.051225	0.067918	0.043550	0.041180	0.050884	0.063133	0.004929	0.106591	0.004513	0.004262	0.005004	0.005506	0.003894	0.003838	0.003929	0.003857	0.004529	0.003871	0.003864	0.004296	0.008305	0.004259	0.004072	0.007906	0.011644	0.003991	0.004622	0.004509	0.004152	0.003935	0.006011	0.015523	0.004685	0.005033	0.003905	0.005548	0.005548	0.006495	0.003906	0.004867	0.020045	0.003937	0.003944	0.016942	0.004242	0.004284	0.006959	0.003939	0.004565	0.013565	0.004178	0.029548	0.005365	0.027251	0.004320	0.007635	0.004317	0.004524	0.004172	0.004844	0.004844	0.005602	0.013086	0.008124	0.004504	0.004504	0.003876	0.005661	0.005007	0.007706	0.007726	0.003976	0.004707	0.004271	0.004633	0.003835	0.003829	0.003861	0.005309	0.077285	0.016985	0.004946	0.004946	0.009602	0.015352	0.011996	0.004128	0.006318	0.010363	0.005031	0.010650	0.010650	0.003861	0.003839	0.003826	0.003871	0.004072	0.003906	0.003896	0.004147	0.003796	0.003832	0.003850	0.003961	0.003822	0.003844	522225.046708	1810.103210	11.918123	9882.000000	3771.000000	9.332602	9.297136	946253.033488	11.230000	10217.000000	9.078306	9.042827	150618.180282	14.229000	6686.000000	9.507659	9.072699	92170.439529	13.327000	3738.000000	6.686829	8.062240	529884.197859	11.902315	6335.000000	9.450040	9.442574	649847.265365	11.680739	7233.000000	9.933789	9.943176	113905.697575	13.571404	10637.000000	13.352276	8.090891	91204.645313	13.812725	4227.000000	9.494921	9.753659	71925.793746	14.070556	8003.000000	13.457865	11.248178	73127.975352	14.052559	5185.000000	8.952701	9.498408	405981.064651	12.191503	5875.000000	9.233131	9.261015	107798.968176	13.631231	5847.000000	8.564169	8.558245	112272.578365	13.587083	4555.000000	9.190848	9.484787	319305.003437	12.452253	5241.000000	9.473447	9.448172	1248801.809519	10.971534	21213.000000	9.052063	9.002935	305197.658857	12.501315	5825.000000	9.304688	9.306168	170843.784830	13.131270	4556.000000	8.494126	8.756030	1165918.969411	11.046097	12241.000000	9.068531	9.150151	1885265.635463	10.524336	17781.000000	8.962940	8.950874	164348.090723	13.173356	6690.000000	8.911535	8.948721	413378.793327	12.171897	6848.000000	9.440138	9.239336	368817.147301	12.295740	6517.000000	9.181231	9.179919	248148.365788	12.725989	5404.000000	9.261743	9.079620	159139.685589	13.208321	4032.000000	9.810045	9.814721	785415.341291	11.475019	58618.000000	9.479483	9.570444	2587919.221094	10.180391	23093.000000	8.890383	8.887001	409329.947558	12.182584	11265.000000	8.838092	8.837997	549594.889279	11.862661	5925.000000	14.730551	9.094791	109664.763911	13.612600	7341.000000	8.951211	8.794736	668194.519207	11.650510	8115.000000	9.324802	9.178604	668194.519207	11.650510	8115.000000	9.324802	9.297432	888560.422671	11.341050	9701.000000	9.409719	9.407140	109270.327082	13.616512	11381.000000	9.993645	10.350668	500491.131815	11.964277	6806.000000	8.909521	8.909570	3402024.360476	9.883424	30514.000000	8.960747	8.965982	133043.678423	13.402782	5525.000000	9.040038	9.270572	113708.838201	13.573282	6877.000000	9.628182	9.428854	2848998.176193	10.076037	26284.000000	8.771277	8.762278	274110.007635	12.617955	5347.000000	8.959470	8.954134	290353.336693	12.555451	9689.000000	9.213410	9.420271	985701.037327	11.228405	11113.000000	8.589050	8.674821	105378.033917	13.655892	7010.000000	8.772089	8.706161	408251.456050	12.185448	26620.000000	9.871772	8.951925	2240709.504913	10.336804	21778.000000	8.644912	8.652244	227723.406009	12.819248	5080.000000	8.376762	8.376415	5079569.740887	9.448200	44557.000000	8.864174	8.890729	628620.324346	11.716797	9051.000000	9.084600	9.129962	4669107.422832	9.539683	40244.000000	9.068598	9.255224	326043.832992	12.429578	5385.000000	9.058454	8.666394	1127560.614736	11.082418	11393.000000	9.199262	9.201625	326574.742967	12.427811	7261.000000	9.190843	9.796057	396535.372336	12.217063	65535.000000	17.615576	19.043819	269324.671964	12.637077	47504.000000	13.883640	17.137756	462200.137576	12.050692	6280.000000	8.827353	8.859132	462200.137576	12.050692	6280.000000	8.827353	8.855157	641253.141499	11.695194	7568.000000	8.941336	10.103884	2147929.175651	10.382718	19117.000000	9.037745	9.304165	1242631.709615	10.976911	12614.000000	8.885102	10.085893	392035.828721	12.229453	5861.000000	9.283541	8.664499	392035.828721	12.229453	5861.000000	9.283541	9.260285	95822.590287	13.759098	4356.000000	7.922923	8.316524	704563.075828	11.592968	8169.000000	9.131851	9.100268	539381.309758	11.883028	7140.000000	8.784184	8.806028	1139803.954778	11.070692	11994.000000	8.955083	8.937014	1142316.390248	11.068302	12257.000000	8.740073	8.730988	161579.873815	13.191799	3981.000000	8.498258	8.446614	462142.640067	12.050827	5987.000000	8.956826	9.010764	316327.465614	12.462425	25771.000000	9.818893	9.999055	442585.826240	12.097774	6157.000000	8.960954	8.944136	103706.452785	13.673253	11156.000000	8.466196	9.929022	79700.472099	13.959115	5785.000000	9.349336	9.178337	106878.660126	13.640540	9009.000000	7.190288	10.083668	623997.488392	11.724810	7778.000000	8.612286	8.641164	13427484.066178	8.392781	65535.000000	12.698507	12.698594	2854508.214118	10.073939	21929.000000	15.767483	9.210866	475439.198065	12.020030	10454.000000	8.992340	8.750526	475439.198065	12.020030	10454.000000	8.992340	9.038962	1506336.677375	10.767962	15015.000000	8.794232	8.800987	2558886.104127	10.192640	21929.000000	8.943585	8.865459	1955005.400302	10.484898	18206.000000	8.751290	8.767406	259854.101228	12.675944	4877.000000	8.864259	8.868618	845427.306191	11.395077	16465.000000	9.003536	9.005804	1649052.290528	10.669681	16837.000000	8.582192	8.581115	547601.719947	11.866606	7459.000000	8.825702	8.800890	1690320.235510	10.642845	11079.000000	36.279530	9.698775	1690320.235510	10.642845	11079.000000	36.279530	8.953861	59907.428344	14.269066	6896.000000	9.926654	10.793738	58400.292395	14.296730	5489.000000	11.581868	10.850817	77388.937003	13.991070	5120.000000	9.896396	9.098758	81439.606834	13.935678	5320.000000	10.209691	10.102575	131311.790628	13.417008	5250.000000	2.914306	33.896240	50398.288134	14.456728	8175.000000	4.561234	4.674793	96893.035932	13.747036	6031.000000	11.190385	10.495309	100355.861674	13.708911	4455.000000	12.783438	36.978767	60908.783509	14.251068	4479.000000	9.175992	6.986241	80757.512863	13.944810	6619.000000	14.053980	14.214980	51782.964631	14.427300	4238.000000	20.810458	7.783708	48964.655072	14.488061	4493.000000	10.713721	9.710440	60503.335158	14.258319	4608.000000	8.625629	8.842046	75067.445460	14.024138	5426.000000	10.668733	8.183896
2		0.000000	65535.000000	NaN	NaN	NaN	NaN	1.067064	NaN	-1.228054	60.000000	NaN	NaN	12.531442	0.344014	1.476496	0.156956	0.366370	0.796993	0.420661	0.100474	0.119862	0.203452	0.203452	0.270669	0.082024	0.076445	0.230220	0.797766	0.227142	0.154612	0.750390	1.160159	0.137332	0.284334	0.246911	0.197203	0.146851	0.521339	1.459213	0.423522	0.423141	0.078409	0.453297	0.453297	0.563751	0.110504	0.359826	2.074290	0.148453	0.094653	1.902625	0.249641	0.246637	0.671353	0.110718	0.394501	1.420868	0.177358	3.155590	0.405417	10.952946	0.253194	0.695731	0.319768	0.334155	0.242471	0.523263	0.523263	0.464247	1.375824	0.828082	0.349758	0.349758	0.216094	0.527494	0.372369	0.724489	0.718505	0.163939	0.351620	0.231843	0.300341	0.134019	0.082890	0.110335	0.477309	8.482488	2.026491	0.397023	0.363963	0.937013	2.026491	1.303243	0.220408	0.561495	1.094600	0.371962	1.131713	1.131713	0.058600	0.061868	0.074921	0.091181	0.129252	0.063117	0.104948	0.079622	0.124390	0.085565	0.173068	0.068771	0.066352	0.093170	0.005878	0.029204	0.005948	0.007893	0.008779	0.006401	0.005087	0.005120	0.005452	0.005452	0.005579	0.005036	0.005029	0.005439	0.008846	0.005432	0.005355	0.008513	0.011572	0.005192	0.005720	0.005627	0.005368	0.005153	0.006886	0.014062	0.006492	0.006333	0.005060	0.006546	0.006546	0.007172	0.005153	0.006002	0.019148	0.005216	0.005182	0.017691	0.005580	0.005586	0.007891	0.005155	0.006179	0.013646	0.005400	0.028492	0.006246	0.097167	0.005534	0.008011	0.005829	0.005872	0.005502	0.007141	0.007141	0.006850	0.013343	0.008912	0.005957	0.005957	0.005377	0.006934	0.006053	0.008223	0.008192	0.005253	0.005926	0.005449	0.005655	0.005105	0.005029	0.005050	0.006588	0.075334	0.018758	0.006306	0.006162	0.009802	0.018758	0.012675	0.005371	0.007189	0.011043	0.006029	0.011411	0.011411	0.005059	0.005008	0.005019	0.005089	0.005371	0.005126	0.005147	0.005417	0.005087	0.005034	0.005260	0.005329	0.005013	0.005056	378526.480737	2326.720584	11.727283	13276.000000	3797.000000	11.023539	10.456885	656016.879647	11.092000	6785.000000	10.863393	10.815945	149272.691435	12.057000	6928.000000	10.125283	9.907010	295034.007269	12.796000	4616.000000	10.807713	10.753596	876950.133054	10.815087	6021.000000	31.917700	29.276433	462863.074458	11.508892	5360.000000	11.652630	10.673920	110553.989919	13.063588	10572.000000	14.935741	15.271653	131887.347834	12.872016	4476.000000	11.539156	10.980016	223863.195135	12.297567	8018.000000	11.707215	11.414869	223863.195135	12.297567	8018.000000	11.707215	11.928283	297823.733101	11.987626	5084.000000	10.337901	10.150883	90252.955689	13.283870	5944.000000	5.857624	6.517521	84114.371034	13.360348	4656.000000	8.373343	10.059065	253316.278586	12.163366	5165.000000	9.938548	9.935678	877800.268869	10.814035	21294.000000	9.663132	9.631607	249929.822692	12.177979	5333.000000	10.154382	10.194143	170122.975438	12.595616	4793.000000	9.702055	10.044181	825671.893959	10.880505	8221.000000	9.705432	9.569347	1276550.480411	10.407429	11148.000000	9.440369	9.507075	151109.472714	12.724295	8990.000000	10.586411	9.837323	312859.718455	11.934150	6990.000000	9.620393	9.649275	271681.769714	12.087373	6647.000000	6.518611	5.105356	216986.628915	12.331441	5748.000000	9.829520	9.863305	161583.111296	12.651534	4242.000000	9.513706	9.448250	573641.567162	11.275922	59378.000000	12.119930	9.942131	1605605.941402	10.158426	12849.000000	9.666230	9.645540	466011.757266	11.501532	11403.000000	11.544807	9.368013	465591.589412	11.502511	4830.000000	28.411867	9.201497	86275.625494	13.332804	7462.000000	11.474529	11.908460	498773.711818	11.427765	5743.000000	10.447922	10.458588	498773.711818	11.427765	5743.000000	10.447922	10.033010	620308.499761	11.191005	6668.000000	10.510909	10.501535	121589.979837	12.960279	11685.000000	11.005074	10.946291	395925.082054	11.678491	5592.000000	10.927265	10.640681	2282390.219761	9.776549	16899.000000	10.011399	10.057859	163345.876757	12.639753	5606.000000	18.307467	18.193258	104148.955616	13.128387	6785.000000	10.005706	8.384248	2093503.005006	9.870340	15981.000000	9.752875	9.697607	274686.156637	12.075432	5513.000000	11.365830	10.049894	271380.250234	12.088578	9943.000000	9.573147	9.279443	738705.779237	11.001345	27990.000000	10.584587	10.113857	121826.089831	12.958173	10751.000000	11.007478	9.937943	434078.499706	11.578603	26927.000000	10.298006	10.197058	1563414.356246	10.187339	12426.000000	9.801026	9.895111	195151.447701	12.446594	4293.000000	10.097394	10.165708	3472170.516448	9.321021	23633.000000	10.320579	10.359952	446089.435991	11.548969	5854.000000	10.556159	10.499247	12051785.130424	7.969895	65535.000000	11.330423	11.397249	278595.791169	12.060087	4572.000000	11.523515	10.755175	765529.194341	10.962619	6676.000000	12.013628	11.929332	351848.051604	11.806636	7696.000000	8.828504	9.089183	367678.894619	11.758852	65535.000000	12.958366	20.239109	266797.066302	12.107071	47271.000000	13.750372	17.735404	575758.463838	11.271923	5954.000000	17.457158	8.644541	575758.463838	11.271923	5954.000000	17.457158	9.387331	510821.585732	11.401851	5954.000000	9.653848	12.203654	1513851.521089	10.222316	11547.000000	9.845072	10.476909	911158.060817	10.773540	8538.000000	18.183743	11.845981	384846.868454	11.709304	5112.000000	10.045077	9.436126	384846.868454	11.709304	5112.000000	10.045077	9.636644	237773.143941	12.232117	4426.000000	9.805142	10.216557	580414.358167	11.263178	6206.000000	9.775927	9.618012	409726.290496	11.641289	6991.000000	9.578050	9.180237	797172.831530	10.918643	7677.000000	9.862825	9.801732	790588.132739	10.927648	7835.000000	9.919116	9.953873	180386.329112	12.532015	11519.000000	11.246528	10.236939	386895.520043	11.703540	4855.000000	10.260609	10.386859	255101.962735	12.155739	26484.000000	11.492836	11.519894	330472.457905	11.874686	4754.000000	10.515958	10.497159	147464.359915	12.750806	11391.000000	9.907750	10.445340	91205.622738	13.272470	6057.000000	11.536157	11.298707	121404.236398	12.961939	9281.000000	10.215580	10.826452	525194.439193	11.371724	10983.000000	10.097184	10.125967	9333481.245377	8.247415	60036.000000	9.690956	9.732287	2229795.520376	9.801861	13043.000000	14.243761	10.212688	436854.133500	11.571683	10632.000000	16.046647	9.459104	400476.698726	11.666081	10632.000000	10.906512	10.310743	1031017.559605	10.639359	9214.000000	10.091758	10.088228	2229795.520376	9.801861	13043.000000	14.243761	10.212688	1433989.393190	10.281159	11320.000000	10.423356	10.422233	242520.112861	12.210654	17466.000000	11.785173	9.905074	617825.756463	11.195359	16763.000000	10.041982	10.250501	1204414.599996	10.470584	10075.000000	10.098248	10.096134	409278.987777	11.642475	5522.000000	10.628595	10.556465	1245250.553428	10.434382	6946.000000	38.481604	12.788239	1245250.553428	10.434382	6946.000000	38.481604	10.709006	64478.865105	13.648980	6973.000000	12.270801	13.448490	68074.461435	13.590063	5611.000000	9.271859	9.319217	82437.451143	13.382212	5265.000000	11.009148	10.984701	100329.107708	13.168956	6277.000000	10.767524	10.783959	142218.988376	12.790130	5579.000000	29.152081	34.639066	69448.761819	13.568363	8259.000000	10.770380	9.952425	115476.830263	13.016287	6155.000000	12.347527	9.785924	87609.589148	13.316145	4724.000000	27.963687	38.702540	136869.597299	12.831756	4790.000000	10.229881	9.842673	94149.518763	13.237979	11569.000000	14.121389	15.229491	190430.495745	12.473183	5144.000000	4.887472	7.361772	75669.954268	13.475215	4483.000000	44.432629	64.817241	73008.809585	13.514086	4716.000000	9.782523	8.828763	102517.675512	13.145527	5750.000000	9.908580	9.982446
