 	Label	slice	Saturated	JD_SOBS	JD_UTC	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_C14	rel_flux_C15	rel_flux_C16	rel_flux_C17	rel_flux_C18	rel_flux_C19	rel_flux_C20	rel_flux_C21	rel_flux_C22	rel_flux_C23	rel_flux_C24	rel_flux_C25	rel_flux_C26	rel_flux_C27	rel_flux_C28	rel_flux_C29	rel_flux_C30	rel_flux_C31	rel_flux_C32	rel_flux_C33	rel_flux_C34	rel_flux_C35	rel_flux_C36	rel_flux_C37	rel_flux_C38	rel_flux_C39	rel_flux_C40	rel_flux_C41	rel_flux_C42	rel_flux_C43	rel_flux_C44	rel_flux_C45	rel_flux_C46	rel_flux_C47	rel_flux_C48	rel_flux_C49	rel_flux_C50	rel_flux_C51	rel_flux_C52	rel_flux_C53	rel_flux_C54	rel_flux_C55	rel_flux_C56	rel_flux_C57	rel_flux_C58	rel_flux_C59	rel_flux_C60	rel_flux_C61	rel_flux_C62	rel_flux_C63	rel_flux_C64	rel_flux_C65	rel_flux_C66	rel_flux_C67	rel_flux_C68	rel_flux_C69	rel_flux_C70	rel_flux_C71	rel_flux_C72	rel_flux_C73	rel_flux_C74	rel_flux_C75	rel_flux_C76	rel_flux_C77	rel_flux_C78	rel_flux_C79	rel_flux_C80	rel_flux_C81	rel_flux_C82	rel_flux_C83	rel_flux_C84	rel_flux_C85	rel_flux_C86	rel_flux_C87	rel_flux_C88	rel_flux_C89	rel_flux_C90	rel_flux_C91	rel_flux_C92	rel_flux_C93	rel_flux_C94	rel_flux_C95	rel_flux_C96	rel_flux_C97	rel_flux_C98	rel_flux_C99	rel_flux_C100	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_err_C14	rel_flux_err_C15	rel_flux_err_C16	rel_flux_err_C17	rel_flux_err_C18	rel_flux_err_C19	rel_flux_err_C20	rel_flux_err_C21	rel_flux_err_C22	rel_flux_err_C23	rel_flux_err_C24	rel_flux_err_C25	rel_flux_err_C26	rel_flux_err_C27	rel_flux_err_C28	rel_flux_err_C29	rel_flux_err_C30	rel_flux_err_C31	rel_flux_err_C32	rel_flux_err_C33	rel_flux_err_C34	rel_flux_err_C35	rel_flux_err_C36	rel_flux_err_C37	rel_flux_err_C38	rel_flux_err_C39	rel_flux_err_C40	rel_flux_err_C41	rel_flux_err_C42	rel_flux_err_C43	rel_flux_err_C44	rel_flux_err_C45	rel_flux_err_C46	rel_flux_err_C47	rel_flux_err_C48	rel_flux_err_C49	rel_flux_err_C50	rel_flux_err_C51	rel_flux_err_C52	rel_flux_err_C53	rel_flux_err_C54	rel_flux_err_C55	rel_flux_err_C56	rel_flux_err_C57	rel_flux_err_C58	rel_flux_err_C59	rel_flux_err_C60	rel_flux_err_C61	rel_flux_err_C62	rel_flux_err_C63	rel_flux_err_C64	rel_flux_err_C65	rel_flux_err_C66	rel_flux_err_C67	rel_flux_err_C68	rel_flux_err_C69	rel_flux_err_C70	rel_flux_err_C71	rel_flux_err_C72	rel_flux_err_C73	rel_flux_err_C74	rel_flux_err_C75	rel_flux_err_C76	rel_flux_err_C77	rel_flux_err_C78	rel_flux_err_C79	rel_flux_err_C80	rel_flux_err_C81	rel_flux_err_C82	rel_flux_err_C83	rel_flux_err_C84	rel_flux_err_C85	rel_flux_err_C86	rel_flux_err_C87	rel_flux_err_C88	rel_flux_err_C89	rel_flux_err_C90	rel_flux_err_C91	rel_flux_err_C92	rel_flux_err_C93	rel_flux_err_C94	rel_flux_err_C95	rel_flux_err_C96	rel_flux_err_C97	rel_flux_err_C98	rel_flux_err_C99	rel_flux_err_C100	Source-Sky_T1	N_Src_Pixels_T1	Peak_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	Source-Sky_C2	Peak_C2	FWHM_C2	Width_C2	Source-Sky_C3	Peak_C3	FWHM_C3	Width_C3	Source-Sky_C4	Peak_C4	FWHM_C4	Width_C4	Source-Sky_C5	Peak_C5	FWHM_C5	Width_C5	Source-Sky_C6	Peak_C6	FWHM_C6	Width_C6	Source-Sky_C7	Peak_C7	FWHM_C7	Width_C7	Source-Sky_C8	Peak_C8	FWHM_C8	Width_C8	Source-Sky_C9	Peak_C9	FWHM_C9	Width_C9	Source-Sky_C10	Peak_C10	FWHM_C10	Width_C10	Source-Sky_C11	Peak_C11	FWHM_C11	Width_C11	Source-Sky_C12	Peak_C12	FWHM_C12	Width_C12	Source-Sky_C13	Peak_C13	FWHM_C13	Width_C13	Source-Sky_C14	Peak_C14	FWHM_C14	Width_C14	Source-Sky_C15	Peak_C15	FWHM_C15	Width_C15	Source-Sky_C16	Peak_C16	FWHM_C16	Width_C16	Source-Sky_C17	Peak_C17	FWHM_C17	Width_C17	Source-Sky_C18	Peak_C18	FWHM_C18	Width_C18	Source-Sky_C19	Peak_C19	FWHM_C19	Width_C19	Source-Sky_C20	Peak_C20	FWHM_C20	Width_C20	Source-Sky_C21	Peak_C21	FWHM_C21	Width_C21	Source-Sky_C22	Peak_C22	FWHM_C22	Width_C22	Source-Sky_C23	Peak_C23	FWHM_C23	Width_C23	Source-Sky_C24	Peak_C24	FWHM_C24	Width_C24	Source-Sky_C25	Peak_C25	FWHM_C25	Width_C25	Source-Sky_C26	Peak_C26	FWHM_C26	Width_C26	Source-Sky_C27	Peak_C27	FWHM_C27	Width_C27	Source-Sky_C28	Peak_C28	FWHM_C28	Width_C28	Source-Sky_C29	Peak_C29	FWHM_C29	Width_C29	Source-Sky_C30	Peak_C30	FWHM_C30	Width_C30	Source-Sky_C31	Peak_C31	FWHM_C31	Width_C31	Source-Sky_C32	Peak_C32	FWHM_C32	Width_C32	Source-Sky_C33	Peak_C33	FWHM_C33	Width_C33	Source-Sky_C34	Peak_C34	FWHM_C34	Width_C34	Source-Sky_C35	Peak_C35	FWHM_C35	Width_C35	Source-Sky_C36	Peak_C36	FWHM_C36	Width_C36	Source-Sky_C37	Peak_C37	FWHM_C37	Width_C37	Source-Sky_C38	Peak_C38	FWHM_C38	Width_C38	Source-Sky_C39	Peak_C39	FWHM_C39	Width_C39	Source-Sky_C40	Peak_C40	FWHM_C40	Width_C40	Source-Sky_C41	Peak_C41	FWHM_C41	Width_C41	Source-Sky_C42	Peak_C42	FWHM_C42	Width_C42	Source-Sky_C43	Peak_C43	FWHM_C43	Width_C43	Source-Sky_C44	Peak_C44	FWHM_C44	Width_C44	Source-Sky_C45	Peak_C45	FWHM_C45	Width_C45	Source-Sky_C46	Peak_C46	FWHM_C46	Width_C46	Source-Sky_C47	Peak_C47	FWHM_C47	Width_C47	Source-Sky_C48	Peak_C48	FWHM_C48	Width_C48	Source-Sky_C49	Peak_C49	FWHM_C49	Width_C49	Source-Sky_C50	Peak_C50	FWHM_C50	Width_C50	Source-Sky_C51	Peak_C51	FWHM_C51	Width_C51	Source-Sky_C52	Peak_C52	FWHM_C52	Width_C52	Source-Sky_C53	Peak_C53	FWHM_C53	Width_C53	Source-Sky_C54	Peak_C54	FWHM_C54	Width_C54	Source-Sky_C55	Peak_C55	FWHM_C55	Width_C55	Source-Sky_C56	Peak_C56	FWHM_C56	Width_C56	Source-Sky_C57	Peak_C57	FWHM_C57	Width_C57	Source-Sky_C58	Peak_C58	FWHM_C58	Width_C58	Source-Sky_C59	Peak_C59	FWHM_C59	Width_C59	Source-Sky_C60	Peak_C60	FWHM_C60	Width_C60	Source-Sky_C61	Peak_C61	FWHM_C61	Width_C61	Source-Sky_C62	Peak_C62	FWHM_C62	Width_C62	Source-Sky_C63	Peak_C63	FWHM_C63	Width_C63	Source-Sky_C64	Peak_C64	FWHM_C64	Width_C64	Source-Sky_C65	Peak_C65	FWHM_C65	Width_C65	Source-Sky_C66	Peak_C66	FWHM_C66	Width_C66	Source-Sky_C67	Peak_C67	FWHM_C67	Width_C67	Source-Sky_C68	Peak_C68	FWHM_C68	Width_C68	Source-Sky_C69	Peak_C69	FWHM_C69	Width_C69	Source-Sky_C70	Peak_C70	FWHM_C70	Width_C70	Source-Sky_C71	Peak_C71	FWHM_C71	Width_C71	Source-Sky_C72	Peak_C72	FWHM_C72	Width_C72	Source-Sky_C73	Peak_C73	FWHM_C73	Width_C73	Source-Sky_C74	Peak_C74	FWHM_C74	Width_C74	Source-Sky_C75	Peak_C75	FWHM_C75	Width_C75	Source-Sky_C76	Peak_C76	FWHM_C76	Width_C76	Source-Sky_C77	Peak_C77	FWHM_C77	Width_C77	Source-Sky_C78	Peak_C78	FWHM_C78	Width_C78	Source-Sky_C79	Peak_C79	FWHM_C79	Width_C79	Source-Sky_C80	Peak_C80	FWHM_C80	Width_C80	Source-Sky_C81	Peak_C81	FWHM_C81	Width_C81	Source-Sky_C82	Peak_C82	FWHM_C82	Width_C82	Source-Sky_C83	Peak_C83	FWHM_C83	Width_C83	Source-Sky_C84	Peak_C84	FWHM_C84	Width_C84	Source-Sky_C85	Peak_C85	FWHM_C85	Width_C85	Source-Sky_C86	Peak_C86	FWHM_C86	Width_C86	Source-Sky_C87	Peak_C87	FWHM_C87	Width_C87	Source-Sky_C88	Peak_C88	FWHM_C88	Width_C88	Source-Sky_C89	Peak_C89	FWHM_C89	Width_C89	Source-Sky_C90	Peak_C90	FWHM_C90	Width_C90	Source-Sky_C91	Peak_C91	FWHM_C91	Width_C91	Source-Sky_C92	Peak_C92	FWHM_C92	Width_C92	Source-Sky_C93	Peak_C93	FWHM_C93	Width_C93	Source-Sky_C94	Peak_C94	FWHM_C94	Width_C94	Source-Sky_C95	Peak_C95	FWHM_C95	Width_C95	Source-Sky_C96	Peak_C96	FWHM_C96	Width_C96	Source-Sky_C97	Peak_C97	FWHM_C97	Width_C97	Source-Sky_C98	Peak_C98	FWHM_C98	Width_C98	Source-Sky_C99	Peak_C99	FWHM_C99	Width_C99	Source-Sky_C100	Peak_C100	FWHM_C100	Width_C100	Source_AMag_C9	Source_AMag_T1	Source_AMag_C2	Source_AMag_C3	Source_AMag_C4	Source_AMag_C5	Source_AMag_C6	Source_AMag_C7	Source_AMag_C8	Source_AMag_C10	Source_AMag_C11	Source_AMag_C12	Source_AMag_C13	Source_AMag_C14	Source_AMag_C15	Source_AMag_C16	Source_AMag_C17	Source_AMag_C18	Source_AMag_C19	Source_AMag_C20	Source_AMag_C21	Source_AMag_C22	Source_AMag_C23	Source_AMag_C24	Source_AMag_C25	Source_AMag_C26	Source_AMag_C27	Source_AMag_C28	Source_AMag_C29	Source_AMag_C30	Source_AMag_C31	Source_AMag_C32	Source_AMag_C33	Source_AMag_C34	Source_AMag_C35	Source_AMag_C36	Source_AMag_C37	Source_AMag_C38	Source_AMag_C39	Source_AMag_C40	Source_AMag_C41	Source_AMag_C42	Source_AMag_C43	Source_AMag_C44	Source_AMag_C45	Source_AMag_C46	Source_AMag_C47	Source_AMag_C48	Source_AMag_C49	Source_AMag_C50	Source_AMag_C51	Source_AMag_C52	Source_AMag_C53	Source_AMag_C54	Source_AMag_C55	Source_AMag_C56	Source_AMag_C57	Source_AMag_C58	Source_AMag_C59	Source_AMag_C60	Source_AMag_C61	Source_AMag_C62	Source_AMag_C63	Source_AMag_C64	Source_AMag_C65	Source_AMag_C66	Source_AMag_C67	Source_AMag_C68	Source_AMag_C69	Source_AMag_C70	Source_AMag_C71	Source_AMag_C72	Source_AMag_C73	Source_AMag_C74	Source_AMag_C75	Source_AMag_C76	Source_AMag_C77	Source_AMag_C78	Source_AMag_C79	Source_AMag_C80	Source_AMag_C81	Source_AMag_C82	Source_AMag_C83	Source_AMag_C84	Source_AMag_C85	Source_AMag_C86	Source_AMag_C87	Source_AMag_C88	Source_AMag_C89	Source_AMag_C90	Source_AMag_C91	Source_AMag_C92	Source_AMag_C93	Source_AMag_C94	Source_AMag_C95	Source_AMag_C96	Source_AMag_C97	Source_AMag_C98	Source_AMag_C99	Source_AMag_C100
1		0.000000	65535.000000	NaN	NaN	NaN	NaN	1.068737	NaN	-1.332678	60.000000	NaN	NaN	10.587157	0.005927	0.006063	0.007438	0.004630	0.001225	0.001278	0.001811	0.008995	0.010860	0.001713	0.007647	0.007647	0.010190	0.001242	0.001496	0.001871	0.004720	0.000727	0.004204	0.002828	0.003638	0.006297	0.006297	0.004676	0.030279	0.014394	0.003479	0.021871	0.001945	0.013415	0.040173	0.005720	0.001248	0.007337	0.005280	0.005280	0.000918	0.003067	0.003724	0.004523	0.003306	0.003127	0.001293	0.001514	0.000426	0.000610	0.000680	0.033426	0.011317	0.001194	0.004655	0.026104	0.000571	0.002593	0.061194	0.007192	0.000953	0.055972	0.003720	0.012965	0.001496	0.000880	0.000925	0.000828	0.006259	0.009690	0.019076	0.001841	0.013139	0.013110	0.006159	0.004472	0.004472	0.025000	0.014307	0.008067	0.000690	0.001088	0.003607	0.001180	0.005049	0.005274	0.000907	0.001214	0.007136	0.179862	0.033641	0.029971	0.005431	0.005431	0.017397	0.005431	0.005431	0.002957	0.001076	0.019612	0.019612	0.019612	0.019612	0.022697	0.000053	0.000054	0.000056	0.000053	0.000052	0.000052	0.000052	0.000055	0.000056	0.000052	0.000055	0.000055	0.000055	0.000052	0.000052	0.000053	0.000054	0.000052	0.000054	0.000053	0.000053	0.000054	0.000054	0.000055	0.000066	0.000058	0.000053	0.000061	0.000054	0.000058	0.000068	0.000054	0.000052	0.000058	0.000055	0.000055	0.000052	0.000053	0.000053	0.000053	0.000054	0.000054	0.000053	0.000053	0.000052	0.000052	0.000052	0.000065	0.000056	0.000053	0.000053	0.000062	0.000053	0.000054	0.000079	0.000054	0.000052	0.000079	0.000053	0.000056	0.000054	0.000052	0.000052	0.000052	0.000054	0.000056	0.000059	0.000053	0.000057	0.000057	0.000054	0.000053	0.000053	0.000063	0.000054	0.000054	0.000052	0.000052	0.000053	0.000051	0.000053	0.000053	0.000052	0.000052	0.000054	0.000152	0.000066	0.000065	0.000056	0.000056	0.000059	0.000056	0.000056	0.000052	0.000052	0.000062	0.000062	0.000062	0.000062	0.000060	522392.650994	1827.823865	9882.000000	3714.000000	9.332602	9.297136	531141.237607	6335.000000	9.450040	9.442574	650742.894698	7233.000000	9.933789	9.943176	406211.212308	5875.000000	9.233131	9.261015	107841.135230	5847.000000	8.564169	8.558245	112496.923787	4555.000000	9.190848	9.484787	159352.585744	4032.000000	9.810045	9.814721	785787.929215	58618.000000	9.479483	9.570444	946898.632985	10217.000000	9.078306	9.042827	150697.639397	6686.000000	9.507659	9.072699	668920.571282	8115.000000	9.324802	9.178604	668920.571282	8115.000000	9.324802	9.297432	889110.219246	9701.000000	9.409719	9.407140	109343.783184	11381.000000	9.993645	10.350668	131676.472189	65535.000000	16.045101	8.848652	164613.980302	6690.000000	8.911535	8.948721	414099.818868	6848.000000	9.440138	9.239336	64063.313652	6156.000000	11.001911	10.893229	368964.037409	6517.000000	9.181231	9.179919	248597.683509	5404.000000	9.261743	9.079620	319455.724275	5241.000000	9.473447	9.448172	551561.817477	5925.000000	14.730551	9.094791	551561.817477	5925.000000	14.730551	9.094791	410205.590105	11265.000000	8.838092	8.837997	2590340.738252	23093.000000	8.890383	8.887001	1250664.871969	21213.000000	9.052063	9.002935	305558.903054	5825.000000	9.304688	9.306168	1886426.866176	17781.000000	8.962940	8.950874	171106.592406	4556.000000	8.494126	8.756030	1166702.721851	12241.000000	9.068531	9.150151	3404110.813506	30514.000000	8.960747	8.965982	501275.421667	6806.000000	8.909521	8.909570	109840.254486	7341.000000	8.951211	8.794736	641973.382999	7568.000000	8.941336	10.103884	462950.518036	6280.000000	8.827353	8.855157	462950.518036	6280.000000	8.827353	8.859132	80808.269339	6619.000000	14.053980	14.214980	269529.746598	47504.000000	13.883640	17.137756	326972.457937	7261.000000	9.190843	9.796057	396855.411316	65535.000000	17.615576	19.043819	290439.312519	9689.000000	9.213410	9.420271	274728.062806	5347.000000	8.959470	8.954134	113825.732557	6877.000000	9.628182	9.428854	133274.157599	5525.000000	9.040038	9.270572	37499.438256	5175.000000	12.814278	10.452895	53767.759199	5938.000000	8.693462	8.762903	59883.929123	5107.000000	9.495714	9.499165	2850849.399849	26284.000000	8.771277	8.762278	986293.933476	11113.000000	8.589050	8.674821	105091.723146	7010.000000	8.772089	8.706161	408364.825177	26620.000000	9.871772	8.951925	2242232.143845	21778.000000	8.644912	8.652244	50342.758636	8175.000000	4.561234	4.674793	227930.936052	5080.000000	8.376762	8.376415	5082590.676736	44557.000000	8.864174	8.890729	629403.144595	9051.000000	9.084600	9.129962	83898.182188	4388.000000	9.657121	9.413124	4671872.167314	40244.000000	9.068598	9.255224	326632.672401	5385.000000	9.058454	8.666394	1128110.993527	11393.000000	9.199262	9.201625	131699.957490	5250.000000	2.914306	33.896240	77523.988592	5120.000000	9.896396	9.098758	81423.971348	5320.000000	10.209691	10.102575	72929.503879	5982.000000	10.765063	10.262422	548207.050470	7459.000000	8.825702	8.800890	845890.526351	16465.000000	9.003536	9.005804	1649885.491065	16837.000000	8.582192	8.581115	161994.153494	3981.000000	8.498258	8.446614	1143078.583286	12257.000000	8.740073	8.730988	1140528.140812	11994.000000	8.955083	8.937014	539549.317904	7140.000000	8.784152	8.806028	392383.776784	5861.000000	9.283541	9.260285	392383.776784	5861.000000	9.283541	8.664499	2149735.646697	19117.000000	9.037745	9.304165	1243217.595914	12614.000000	8.885102	10.085893	705293.176560	8169.000000	9.131851	9.100268	60788.739030	4608.000000	8.625629	8.842046	95818.633996	4356.000000	7.922923	8.316524	316750.466687	25771.000000	9.818893	9.999055	103846.999336	11156.000000	8.466196	9.929022	442800.025180	6157.000000	8.960954	8.944136	462443.544385	5987.000000	8.956826	9.010764	79906.151037	5785.000000	9.349336	9.178337	106915.545836	9009.000000	7.190288	10.083668	624493.776790	7778.000000	8.612286	8.641164	13436340.413296	65535.000000	12.698507	12.698594	2868602.962088	21929.000000	15.767483	9.210866	2564736.027798	21929.000000	8.943585	8.865459	476064.309146	10454.000000	8.992340	9.038962	476064.309146	10454.000000	8.992340	8.750526	1507122.827997	15015.000000	8.794232	8.800987	476064.309146	10454.000000	8.992340	9.038962	476064.309146	10454.000000	8.992340	9.038962	259887.099221	4877.000000	8.864259	8.868618	94771.042694	4620.000000	9.563781	9.039491	1695315.960251	11079.000000	36.279530	9.107904	1695315.960251	11079.000000	36.279530	9.698775	1695315.960251	11079.000000	36.279530	9.698775	1695315.960251	11079.000000	36.279530	9.698775	1956087.986763	18206.000000	8.751290	8.767406	11.092000	11.524213	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	12.057000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000
2		0.000000	65535.000000	NaN	NaN	NaN	NaN	1.067064	NaN	-1.228054	60.000000	NaN	NaN	13.334495	0.004948	0.011638	0.006121	0.003921	0.001197	0.001106	0.002116	0.007557	0.008644	0.001990	0.006647	0.006647	0.008187	0.001590	0.002074	0.001971	0.004108	0.001495	0.003546	0.002852	0.003335	0.006146	0.006146	0.006161	0.021506	0.011694	0.003293	0.016975	0.002259	0.010954	0.030785	0.005244	0.001249	0.006805	0.007964	0.007964	0.001256	0.003556	0.004657	0.004832	0.003577	0.003617	0.001353	0.002162	0.000769	0.000817	0.000723	0.028165	0.009945	0.001599	0.005709	0.020943	0.000933	0.002550	0.047567	0.005876	0.001266	0.187054	0.003705	0.010125	0.001865	0.001078	0.001316	0.001316	0.005375	0.008131	0.016009	0.002371	0.010443	0.010564	0.005386	0.005126	0.006648	0.020217	0.012066	0.007670	0.000957	0.003127	0.003365	0.001941	0.004342	0.005074	0.001191	0.001653	0.006916	0.139034	0.030503	0.030503	0.006220	0.006220	0.013669	0.006220	0.006220	0.003182	0.001535	0.016697	0.016697	0.016697	0.016697	0.019104	0.000074	0.000078	0.000077	0.000075	0.000074	0.000074	0.000074	0.000076	0.000077	0.000074	0.000077	0.000077	0.000077	0.000075	0.000075	0.000075	0.000076	0.000075	0.000077	0.000075	0.000075	0.000076	0.000076	0.000079	0.000085	0.000080	0.000075	0.000081	0.000076	0.000080	0.000086	0.000075	0.000078	0.000082	0.000081	0.000081	0.000073	0.000075	0.000076	0.000075	0.000076	0.000076	0.000075	0.000075	0.000074	0.000075	0.000074	0.000085	0.000078	0.000075	0.000076	0.000081	0.000075	0.000076	0.000095	0.000076	0.000074	0.000210	0.000075	0.000077	0.000078	0.000073	0.000074	0.000074	0.000075	0.000077	0.000080	0.000075	0.000077	0.000077	0.000075	0.000075	0.000075	0.000084	0.000076	0.000076	0.000073	0.000074	0.000075	0.000073	0.000074	0.000075	0.000073	0.000073	0.000075	0.000163	0.000087	0.000087	0.000078	0.000078	0.000079	0.000078	0.000078	0.000074	0.000073	0.000083	0.000083	0.000083	0.000083	0.000080	378990.203345	2414.435294	13276.000000	3822.000000	10.985312	10.456885	881180.139860	6021.000000	32.031746	29.276433	465961.089676	5360.000000	11.673787	10.673920	299148.686713	7130.000000	10.340126	10.150883	91583.239231	5944.000000	6.615131	6.517521	84606.369354	4656.000000	8.120983	10.059065	161769.105409	4242.000000	9.513460	9.448250	574504.782642	59378.000000	11.999797	9.942131	656403.688570	6785.000000	10.862846	10.815945	152116.698500	6928.000000	10.111536	9.907010	505745.400769	5743.000000	10.476601	10.458588	505745.400769	5743.000000	10.476601	10.033010	622018.527006	6668.000000	10.511659	10.501535	121577.011442	11685.000000	11.242455	10.946291	158500.851843	65535.000000	18.051416	10.757514	150654.765239	8990.000000	10.514351	9.837323	313362.908455	6990.000000	9.620521	9.649275	114354.797883	6498.000000	9.923913	9.669017	270639.651879	6647.000000	6.489336	5.105356	217848.564525	5748.000000	9.730475	9.863305	254586.830879	5165.000000	9.993688	9.935678	467900.465972	4830.000000	28.100100	9.201497	467900.465972	4830.000000	28.100100	9.201497	468989.488467	11403.000000	11.566043	9.368013	1612634.494638	12849.000000	9.666311	9.645540	885372.375167	21294.000000	9.678545	9.631607	251395.604263	5333.000000	10.155871	10.194143	1278501.655257	11148.000000	9.440181	9.507075	172655.841186	4793.000000	9.175856	10.044181	829957.931641	22812.000000	9.736541	9.569347	2287570.864959	16899.000000	10.011588	10.057859	399605.446657	5592.000000	10.924567	10.640681	95523.256866	65535.000000	10.111382	11.908460	517735.304169	5954.000000	9.562402	12.203654	605166.724807	5954.000000	19.087067	9.387331	605166.724807	5954.000000	19.087067	8.644541	96076.937122	11569.000000	14.248836	15.229491	271399.817767	47271.000000	12.734987	17.735404	355024.911379	7696.000000	8.975610	9.089183	368345.771854	65535.000000	12.755958	20.239109	273000.806966	9943.000000	9.623752	9.279443	276071.918802	5513.000000	11.364488	10.049894	103460.049594	6785.000000	10.137726	8.384248	165230.421271	5606.000000	18.927731	18.193258	58831.236758	5339.000000	10.053530	11.855396	62544.164122	6258.000000	10.752482	11.459859	55303.469053	5427.000000	11.623441	9.974468	2098232.522681	15981.000000	9.753009	9.697607	754282.974036	27990.000000	10.570900	10.113857	122318.382732	10751.000000	11.498710	9.937943	434804.254490	26927.000000	10.224491	10.197058	1571276.655471	12426.000000	9.817330	9.895111	71405.663928	8259.000000	10.855480	9.952425	194853.426345	4951.000000	10.134180	10.165708	3478030.570008	23633.000000	10.319085	10.359952	447484.113316	5854.000000	10.490752	10.499247	96882.299767	4317.000000	10.337939	10.399296	12069926.272582	65535.000000	11.330411	11.397249	282744.981564	4572.000000	11.455572	10.755175	767792.125919	6676.000000	12.013597	11.929332	142593.120534	5579.000000	26.970782	34.639066	82458.974067	5265.000000	11.011032	10.984701	100650.878476	6277.000000	10.693486	10.783959	100650.878476	6277.000000	10.693486	13.144177	409514.498928	5522.000000	10.680450	10.556465	617774.728213	16763.000000	10.046514	10.250501	1206942.755992	10075.000000	10.098262	10.096134	181207.738724	11519.000000	11.297521	10.236939	791639.777736	7835.000000	9.919006	9.953873	800690.926817	7677.000000	9.837904	9.801732	410323.380639	6991.000000	9.576562	9.180237	390625.904205	5112.000000	9.567879	9.636644	505831.685961	5112.000000	29.126533	9.436126	1517844.462650	11547.000000	9.845041	10.476909	913206.944565	8538.000000	19.432482	11.845981	583032.470564	6206.000000	9.775933	9.618012	73256.203623	4716.000000	9.712281	8.828763	238786.274741	4426.000000	9.806096	10.216557	256844.785804	26484.000000	11.796690	11.519894	148385.164700	11391.000000	9.783663	10.445340	331119.687308	4754.000000	10.515733	10.497159	386692.084959	4855.000000	10.259387	10.386859	91122.111791	6057.000000	11.632758	11.298707	126385.336617	9281.000000	12.348410	10.826452	526108.460109	10983.000000	10.097582	10.125967	9349591.669924	60036.000000	9.690854	9.732287	2267289.704295	13043.000000	14.181231	10.212688	2267289.704295	13043.000000	14.181231	10.212688	473519.146156	10632.000000	18.718873	10.310743	473519.146156	10632.000000	18.718873	9.459104	1032878.461145	9214.000000	10.091803	10.088228	473519.146156	10632.000000	18.718873	10.310743	473519.146156	10632.000000	18.718873	10.310743	242929.348044	17466.000000	11.796360	9.905074	117402.887886	4739.000000	12.314082	11.148885	1257923.157758	6946.000000	39.420068	11.117668	1257923.157758	6946.000000	39.420068	12.788239	1257923.157758	6946.000000	39.420068	12.788239	1257923.157758	6946.000000	39.420068	12.788239	1435852.595582	11320.000000	10.423369	10.422233	11.092000	11.540757	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	12.057000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000	99.999000
