X0	Y0	X1	Y1	X2	Y2	X3	Y3
55.9215	596.0000						
56.4585	673.0000						
57.0080	943.0000						
57.5697	819.0000						
58.1431	654.0000						
58.7280	892.0000						
59.3239	931.0000						
59.9306	697.0000						
60.5478	827.0000						
61.1750	788.0000						
61.8121	529.0000						
62.4587	858.0000						
63.1145	833.0000						
63.7793	886.0000						
64.4527	711.0000						
65.1345	709.0000						
65.8244	685.0000						
66.5222	744.0000						
67.2277	953.0000						
67.9405	778.0000						
67.7167	730.0000						
66.9918	594.0000						
66.2741	781.0000						
65.5638	846.0000						
64.8611	625.0000						
64.1663	673.0000						
63.4797	854.0000						
62.8015	837.0000						
62.1319	923.0000						
61.4714	730.0000						
60.8201	817.0000						
60.1783	855.0000						
59.5465	613.0000						
58.9249	852.0000						
58.3137	859.0000						
57.7135	620.0000						
57.1244	1010.0000						
56.5469	652.0000						
55.9813	971.0000						
55.4279	583.0000						
54.8872	624.0000						
54.3595	797.0000						
53.8453	695.0000						
53.3448	792.0000						
52.8585	627.0000						
52.3867	624.0000						
51.9300	569.0000						
51.4886	678.0000						
51.0630	976.0000						
50.6535	927.0000						
50.2607	975.0000						
49.8847	616.0000						
49.5261	684.0000						
49.1853	846.0000						
48.8625	819.0000						
48.5582	798.0000						
48.2727	952.0000						
48.0063	812.0000						
47.7593	898.0000						
47.5322	722.0000						
47.3251	695.0000						
47.1382	709.0000						
46.9720	911.0000						
46.8265	650.0000						
46.7019	807.0000						
46.5985	838.0000						
46.5164	687.0000						
46.4557	1026.0000						
46.4164	664.0000						
46.3986	744.0000						
46.4025	746.0000						
46.4278	969.0000						
46.4746	975.0000						
46.5429	1030.0000						
46.6326	601.0000						
46.7435	882.0000						
46.8754	318.0000						
47.0282	790.0000						
47.2018	1003.0000						
47.3958	590.0000						
47.6100	946.0000						
47.8442	790.0000						
48.0980	842.0000						
48.3712	843.0000						
48.6634	549.0000						
48.9743	664.0000						
49.3034	706.0000						
49.6506	750.0000						
50.0154	772.0000						
50.3973	579.0000						
50.7961	728.0000						
51.2113	701.0000						
51.6425	923.0000						
52.0893	637.0000						
52.5514	372.0000						
53.0283	912.0000						
53.5197	589.0000						
54.0251	530.0000						
54.5441	642.0000						
55.0764	782.0000						
55.6216	946.0000						
56.1794	742.0000						
56.7492	689.0000						
57.3308	732.0000						
57.9239	832.0000						
58.5280	698.0000						
59.1429	886.0000						
59.7682	938.0000						
60.4035	760.0000						
61.0487	489.0000						
61.7033	953.0000						
62.3670	730.0000						
63.0397	646.0000						
63.7209	818.0000						
64.4104	811.0000						
65.1080	569.0000						
65.8134	918.0000						
66.5264	531.0000						
67.2467	891.0000						
67.0355	567.0000						
66.3032	876.0000						
65.5779	741.0000						
64.8600	821.0000						
64.1496	767.0000						
63.4470	944.0000						
62.7525	911.0000						
62.0663	988.0000						
61.3888	980.0000						
60.7201	617.0000						
60.0607	498.0000						
59.4108	425.0000						
58.7707	621.0000						
58.1407	864.0000						
57.5213	744.0000						
56.9126	825.0000						
56.3152	1018.0000						
55.7293	919.0000						
55.1553	756.0000						
54.5936	605.0000						
54.0445	760.0000						
53.5086	912.0000						
52.9860	979.0000						
52.4773	801.0000						
51.9829	679.0000						
51.5032	499.0000						
51.0385	706.0000						
50.5893	1125.0000						
50.1561	569.0000						
49.7392	754.0000						
49.3390	544.0000						
48.9560	635.0000						
48.5906	911.0000						
48.2431	670.0000						
47.9140	1010.0000						
47.6036	740.0000						
47.3123	907.0000						
47.0405	830.0000						
46.7885	653.0000						
46.5566	940.0000						
46.3451	859.0000						
46.1543	679.0000						
45.9845	925.0000						
45.8358	762.0000						
45.7086	685.0000						
45.6029	819.0000						
45.5190	769.0000						
45.4570	1035.0000						
45.4168	724.0000						
45.3987	802.0000						
45.4026	910.0000						
45.4285	792.0000						
45.4763	1087.0000						
45.5461	728.0000						
45.6377	855.0000						
45.7510	993.0000						
45.8858	622.0000						
46.0419	636.0000						
46.2192	837.0000						
46.4173	861.0000						
46.6360	638.0000						
46.8751	615.0000						
47.1341	838.0000						
47.4128	805.0000						
47.7109	727.0000						
48.0279	548.0000						
48.3636	663.0000						
48.7174	706.0000						
49.0891	753.0000						
49.4782	813.0000						
49.8843	585.0000						
50.3070	598.0000						
50.7459	717.0000						
51.2006	723.0000						
51.6707	724.0000						
52.1556	899.0000						
52.6551	769.0000						
53.1687	661.0000						
53.6961	760.0000						
54.2367	701.0000						
54.7903	610.0000						
55.3563	710.0000						
55.9346	661.0000						
56.5246	922.0000						
57.1260	820.0000						
57.7385	722.0000						
58.3617	820.0000						
58.9953	850.0000						
59.6389	779.0000						
60.2922	698.0000						
60.9549	848.0000						
61.6267	791.0000						
62.3073	819.0000						
62.9965	819.0000						
63.6939	641.0000						
64.3992	892.0000						
65.1123	679.0000						
65.8329	692.0000						
66.5606	826.0000						
66.3624	600.0000						
65.6225	921.0000						
64.8897	747.0000						
64.1640	551.0000						
63.4458	957.0000						
62.7354	590.0000						
62.0329	904.0000						
61.3387	597.0000						
60.6530	666.0000						
59.9761	588.0000						
59.3084	745.0000						
58.6502	743.0000						
58.0017	620.0000						
