X0	Y0	X1	Y1	X2	Y2	X3	Y3
32.2664	2627.0000						
32.6593	2493.0000						
33.0778	2602.0000						
33.5210	2615.0000						
33.9878	2755.0000						
34.4773	2489.0000						
34.9885	2525.0000						
35.5205	2582.0000						
36.0724	2468.0000						
36.6433	2521.0000						
37.2323	2563.0000						
37.8386	2626.0000						
38.4613	2554.0000						
39.0996	2601.0000						
39.7529	2676.0000						
40.4204	2514.0000						
41.1013	2720.0000						
41.7951	2564.0000						
42.5011	2505.0000						
43.2187	2670.0000						
42.1590	2675.0000						
41.4354	2657.0000						
40.7235	2688.0000						
40.0239	2368.0000						
39.3374	2750.0000						
38.6645	2676.0000						
38.0060	2466.0000						
37.3626	2572.0000						
36.7353	2618.0000						
36.1247	2504.0000						
35.5317	2677.0000						
34.9574	2794.0000						
34.4025	2565.0000						
33.8680	2604.0000						
33.3550	2568.0000						
32.8644	2524.0000						
32.3972	2701.0000						
31.9545	2745.0000						
31.5374	2616.0000						
31.1467	2662.0000						
30.7836	2711.0000						
30.4490	2709.0000						
30.1439	2740.0000						
29.8692	2572.0000						
29.6257	2707.0000						
29.4142	2534.0000						
29.2354	2876.0000						
29.0899	2684.0000						
28.9781	2655.0000						
28.9006	2685.0000						
28.8575	2606.0000						
28.8491	2633.0000						
28.8753	2557.0000						
28.9361	2655.0000						
29.0312	2579.0000						
29.1603	2551.0000						
29.3229	2699.0000						
29.5186	2586.0000						
29.7466	2667.0000						
30.0062	2836.0000						
30.2966	2529.0000						
30.6169	2615.0000						
30.9663	2590.0000						
31.3436	2595.0000						
31.7480	2760.0000						
32.1784	2600.0000						
32.6337	2460.0000						
33.1130	2632.0000						
33.6153	2460.0000						
34.1394	2653.0000						
34.6844	2554.0000						
35.2494	2582.0000						
35.8334	2627.0000						
36.4355	2555.0000						
37.0548	2562.0000						
37.6905	2624.0000						
38.3417	2663.0000						
39.0077	2539.0000						
39.6877	2650.0000						
40.3810	2644.0000						
41.0869	2406.0000						
41.8049	2613.0000						
42.5342	2630.0000						
41.4811	2533.0000						
40.7455	2709.0000						
40.0213	2702.0000						
39.3093	2521.0000						
38.6100	2627.0000						
37.9242	2394.0000						
37.2526	2474.0000						
36.5961	2634.0000						
35.9553	2607.0000						
35.3312	2656.0000						
34.7248	2570.0000						
34.1368	2708.0000						
33.5684	2708.0000						
33.0204	2699.0000						
32.4940	2585.0000						
31.9902	2538.0000						
31.5101	2842.0000						
31.0547	2608.0000						
30.6253	2777.0000						
30.2229	2634.0000						
29.8485	2569.0000						
29.5034	2543.0000						
29.1884	2764.0000						
28.9046	2491.0000						
28.6529	2700.0000						
28.4341	2740.0000						
28.2491	2554.0000						
28.0985	2784.0000						
27.9828	2841.0000						
27.9025	2683.0000						
27.8579	2578.0000						
27.8491	2501.0000						
27.8763	2919.0000						
27.9392	2756.0000						
28.0377	2644.0000						
28.1714	2675.0000						
28.3397	2641.0000						
28.5421	2645.0000						
28.7778	2675.0000						
29.0461	2598.0000						
29.3460	2565.0000						
29.6766	2685.0000						
30.0369	2665.0000						
30.4257	2660.0000						
30.8422	2722.0000						
31.2850	2615.0000						
31.7532	2531.0000						
32.2456	2493.0000						
32.7611	2652.0000						
33.2987	2676.0000						
33.8573	2613.0000						
34.4358	2554.0000						
35.0334	2607.0000						
35.6490	2607.0000						
36.2817	2575.0000						
36.9307	2591.0000						
37.5951	2728.0000						
38.2741	2484.0000						
38.9669	2644.0000						
39.6728	2546.0000						
40.3911	2548.0000						
41.1212	2556.0000						
41.8625	2462.0000						
40.8165	2578.0000						
40.0687	2651.0000						
39.3321	2594.0000						
38.6073	2434.0000						
37.8951	2334.0000						
37.1961	2600.0000						
36.5111	2651.0000						
35.8410	2609.0000						
35.1865	2614.0000						
34.5485	2566.0000						
33.9281	2606.0000						
33.3260	2672.0000						
32.7435	2513.0000						
32.1815	2621.0000						
31.6412	2663.0000						
31.1236	2606.0000						
30.6299	2688.0000						
30.1613	2513.0000						
29.7189	2845.0000						
29.3040	2460.0000						
28.9178	2564.0000						
28.5614	2624.0000						
28.2359	2684.0000						
27.9424	2883.0000						
27.6819	2711.0000						
27.4555	2727.0000						
27.2638	2779.0000						
27.1077	2591.0000						
26.9878	2777.0000						
26.9045	2722.0000						
26.8583	2667.0000						
26.8492	2606.0000						
26.8773	2643.0000						
26.9426	2679.0000						
27.0447	2762.0000						
27.1833	2707.0000						
27.3577	2566.0000						
27.5673	2850.0000						
27.8113	2758.0000						
28.0888	2805.0000						
28.3988	2822.0000						
28.7403	2768.0000						
29.1122	2541.0000						
29.5132	2535.0000						
29.9423	2594.0000						
30.3983	2579.0000						
30.8799	2635.0000						
31.3860	2539.0000						
31.9154	2555.0000						
32.4670	2722.0000						
33.0397	2551.0000						
33.6323	2561.0000						
34.2439	2649.0000						
34.8734	2615.0000						
35.5200	2552.0000						
36.1826	2580.0000						
36.8605	2770.0000						
37.5527	2601.0000						
38.2586	2604.0000						
38.9773	2534.0000						
39.7083	2507.0000						
40.4507	2690.0000						
41.2040	2553.0000						
40.1658	2618.0000						
39.4056	2753.0000						
38.6564	2538.0000						
37.9187	2554.0000						
37.1933	2540.0000						
36.4809	2566.0000						
35.7822	2633.0000						
35.0981	2620.0000						
34.4295	2534.0000						
33.7773	2533.0000						
33.1424	2639.0000						
32.5258	2666.0000						
31.9287	2642.0000						
31.3521	2591.0000						
30.7972	2813.0000						
30.2652	2710.0000						
29.7572	2659.0000						
29.2747	2489.0000						
28.8187	2775.0000						
28.3907	2617.0000						
27.9918	2677.0000						
27.6235	2624.0000						
27.2868	2714.0000						
26.9830	2664.0000						
26.7132	2512.0000						
26.4784	2755.0000						
26.2796	2635.0000						
26.1177	2588.0000						
25.9932	2725.0000						
25.9067	2784.0000						
25.8587	2701.0000						
25.8492	2612.0000						
25.8785	2828.0000						
25.9463	2568.0000						
26.0523	2797.0000						
26.1961	2792.0000						
26.3770	2822.0000						
26.5943	2744.0000						
26.8472	2623.0000						
27.1346	2688.0000						
27.4554	2547.0000						
27.8084	2697.0000						
28.1926	2584.0000						
28.6065	2617.0000						
29.0490	2553.0000						
29.5188	2737.0000						
30.0145	2590.0000						
30.5350	2653.0000						
31.0789	2697.0000						
31.6451	2746.0000						
32.2323	2644.0000						
32.8395	2415.0000						
33.4656	2602.0000						
34.1095	2640.0000						
34.7703	2781.0000						
35.4469	2604.0000						
36.1386	2577.0000						
36.8444	2513.0000						
37.5636	2367.0000						
38.2954	2740.0000						
39.0391	2545.0000						
39.7940	2650.0000						
40.5595	2519.0000						
39.5297	2494.0000						
38.7570	2535.0000						
37.9950	2553.0000						
37.2442	2443.0000						
36.5054	2470.0000						
35.7793	2804.0000						
35.0667	2571.0000						
34.3683	2716.0000						
33.6852	2450.0000						
33.0183	2526.0000						
32.3685	2801.0000						
31.7369	2875.0000						
31.1247	2604.0000						
30.5329	2710.0000						
29.9628	2620.0000						
29.4157	2595.0000						
28.8929	2583.0000						
28.3956	2681.0000						
27.9253	2707.0000						
27.4834	2600.0000						
27.0712	2549.0000						
26.6901	2699.0000						
26.3415	2818.0000						
26.0266	2627.0000						
25.7468	2909.0000						
25.5032	2792.0000						
25.2967	2738.0000						
25.1284	2736.0000						
24.9990	2806.0000						
24.9091	2717.0000						
24.8591	2839.0000						
24.8493	2799.0000						
24.8797	2653.0000						
24.9502	2658.0000						
25.0604	2569.0000						
25.2099	2710.0000						
25.3978	2683.0000						
25.6235	2610.0000						
25.8858	2553.0000						
26.1837	2769.0000						
26.5160	2551.0000						
26.8815	2833.0000						
27.2787	2774.0000						
27.7063	2678.0000						
28.1629	2616.0000						
28.6472	2728.0000						
29.1578	2798.0000						
29.6932	2546.0000						
30.2523	2481.0000						
30.8337	2506.0000						
31.4361	2621.0000						
32.0584	2595.0000						
32.6994	2736.0000						
33.3581	2738.0000						
34.0335	2452.0000						
34.7245	2574.0000						
35.4303	2583.0000						
36.1499	2594.0000						
36.8826	2489.0000						
37.6277	2784.0000						
38.3843	2503.0000						
39.1518	2645.0000						
39.9297	2509.0000						
38.9089	2794.0000						
38.1236	2482.0000						
37.3487	2528.0000						
36.5847	2659.0000						
35.8322	2726.0000						
35.0922	2585.0000						
34.3653	2447.0000						
33.6524	2643.0000						
32.9545	2623.0000						
32.2725	2619.0000						
31.6074	2703.0000						
30.9603	2682.0000						
30.3323	2715.0000						
29.7248	2608.0000						
29.1389	2607.0000						
28.5760	2738.0000						
28.0375	2784.0000						
27.5248	2477.0000						
27.0393	2610.0000						
26.5827	2751.0000						
26.1563	2655.0000						
25.7617	2627.0000						
25.4003	2745.0000						
25.0737	2586.0000						
24.7831	2827.0000						
24.5299	2611.0000						
24.3152	2535.0000						
24.1400	2764.0000						
24.0053	2797.0000						
23.9116	2680.0000						
23.8596	2742.0000						
23.8493	2560.0000						
23.8810	2783.0000						
23.9545	2617.0000						
24.0692	2719.0000						
24.2248	2515.0000						
24.4204	2869.0000						
24.6550	2673.0000						
24.9275	2548.0000						
25.2367	2666.0000						
25.5813	2759.0000						
25.9599	2720.0000						
26.3710	2711.0000						
26.8131	2746.0000						
27.2847	2622.0000						
27.7843	2652.0000						
28.3104	2563.0000						
28.8616	2540.0000						
29.4365	2500.0000						
30.0336	2697.0000						
30.6518	2791.0000						
31.2897	2700.0000						
31.9461	2651.0000						
32.6201	2607.0000						
33.3104	2597.0000						
34.0161	2598.0000						
34.7362	2585.0000						
35.4700	2676.0000						
36.2165	2435.0000						
36.9749	2596.0000						
37.7446	2323.0000						
38.5249	2655.0000						
39.3152	2512.0000						
38.3041	2419.0000						
37.5062	2662.0000						
36.7182	2697.0000						
35.9408	2377.0000						
35.1746	2678.0000						
34.4204	2556.0000						
33.6791	2607.0000						
32.9513	2658.0000						
32.2382	2647.0000						
31.5407	2664.0000						
30.8598	2680.0000						
30.1967	2696.0000						
29.5526	2700.0000						
28.9287	2732.0000						
28.3263	2564.0000						
27.7469	2712.0000						
27.1920	2540.0000						
26.6630	2569.0000						
26.1616	2826.0000						
25.6894	2800.0000						
25.2479	2755.0000						
24.8388	2793.0000						
24.4639	2643.0000						
24.1245	2803.0000						
23.8224	2706.0000						
23.5588	2629.0000						
23.3352	2763.0000						
23.1526	2811.0000						
23.0121	2984.0000						
22.9144	2609.0000						
22.8601	2602.0000						
22.8494	2774.0000						
22.8825	2738.0000						
22.9591	2665.0000						
23.0788	2865.0000						
23.2410	2729.0000						
23.4448	2733.0000						
23.6890	2670.0000						
23.9726	2560.0000						
24.2940	2721.0000						
24.6517	2479.0000						
25.0444	2686.0000						
25.4703	2620.0000						
25.9277	2650.0000						
26.4151	2680.0000						
26.9309	2634.0000						
27.4733	2557.0000						
28.0410	2623.0000						
28.6323	2825.0000						
29.2459	2648.0000						
29.8803	2689.0000						
30.5344	2681.0000						
31.2067	2519.0000						
31.8963	2779.0000						
32.6019	2690.0000						
33.3226	2678.0000						
34.0575	2782.0000						
34.8055	2587.0000						
35.5659	2717.0000						
36.3380	2486.0000						
37.1209	2509.0000						
37.9140	2643.0000						
38.7168	2552.0000						
37.7161	2635.0000						
36.9055	2760.0000						
36.1045	2762.0000						
35.3135	2475.0000						
34.5334	2608.0000						
33.7649	2585.0000						
33.0088	2645.0000						
32.2660	2637.0000						
31.5374	2692.0000						
30.8240	2796.0000						
30.1270	2796.0000						
29.4473	2607.0000						
28.7864	2757.0000						
28.1455	2740.0000						
27.5261	2708.0000						
26.9295	2916.0000						
26.3573	2733.0000						
25.8113	2837.0000						
25.2930	2647.0000						
24.8042	2758.0000						
24.3467	2725.0000						
23.9222	2767.0000						
23.5326	2755.0000						
23.1797	2754.0000						
22.8650	2714.0000						
22.5903	2803.0000						
22.3570	2844.0000						
22.1664	2588.0000						
22.0196	2738.0000						
21.9174	2788.0000						
21.8606	2709.0000						
21.8495	2855.0000						
21.8840	2890.0000						
21.9642	2533.0000						
22.0893	2671.0000						
22.2587	2781.0000						
22.4714	2706.0000						
22.7261	2618.0000						
23.0215	2789.0000						
23.3559	2643.0000						
23.7279	2603.0000						
24.1356	2745.0000						
24.5772	2696.0000						
25.0510	2780.0000						
25.5551	2758.0000						
26.0879	2729.0000						
26.6475	2614.0000						
27.2324	2658.0000						
27.8409	2582.0000						
28.4715	2409.0000						
29.1228	2725.0000						
29.7935	2655.0000						
30.4822	2555.0000						
31.1878	2623.0000						
31.9091	2737.0000						
32.6451	2575.0000						
33.3948	2537.0000						
34.1574	2556.0000						
34.9319	2383.0000						
35.7177	2754.0000						
36.5139	2697.0000						
37.3199	2472.0000						
38.1352	2609.0000						
37.1458	2570.0000						
36.3225	2655.0000						
35.5083	2598.0000						
34.7037	2809.0000						
33.9096	2665.0000						
33.1266	2627.0000						
32.3556	2539.0000						
31.5975	2572.0000						
30.8531	2634.0000						
30.1235	2538.0000						
29.4098	2659.0000						
28.7132	2770.0000						
28.0350	2721.0000						
27.3765	2617.0000						
26.7393	2576.0000						
26.1247	2787.0000						
25.5346	2620.0000						
24.9705	2885.0000						
24.4344	2615.0000						
23.9280	2723.0000						
23.4534	2528.0000						
23.0125	2798.0000						
22.6073	2760.0000						
22.2396	2825.0000						
21.9115	2781.0000						
21.6247	2767.0000						
21.3808	2718.0000						
21.1814	2672.0000						
21.0277	2742.0000						
20.9207	2805.0000						
20.8612	2665.0000						
20.8495	2836.0000						
20.8858	2701.0000						
20.9697	2973.0000						
21.1007	2850.0000						
21.2780	2801.0000						
21.5004	2799.0000						
21.7665	2810.0000						
22.0747	2765.0000						
22.4233	2871.0000						
22.8105	2745.0000						
23.2342	2863.0000						
23.6927	2602.0000						
24.1838	2681.0000						
24.7056	2692.0000						
25.2563	2833.0000						
25.8339	2644.0000						
26.4368	2636.0000						
27.0632	2744.0000						
27.7116	2592.0000						
28.3803	2735.0000						
29.0681	2801.0000						
29.7736	2629.0000						
30.4956	2608.0000						
31.2329	2896.0000						
31.9845	2803.0000						
32.7493	2821.0000						
33.5266	2566.0000						
34.3154	2662.0000						
35.1149	2911.0000						
35.9245	2621.0000						
36.7435	2525.0000						
37.5712	2612.0000						
36.5939	2608.0000						
35.7579	2450.0000						
34.9305	2525.0000						
34.1124	2858.0000						
33.3041	2604.0000						
32.5066	2660.0000						
31.7205	2697.0000						
30.9468	2710.0000						
30.1864	2432.0000						
29.4403	2689.0000						
28.7096	2722.0000						
27.9956	2777.0000						
27.2996	2791.0000						
26.6229	2704.0000						
25.9671	2843.0000						
25.3339	2807.0000						
24.7248	2658.0000						
24.1419	2663.0000						
23.5869	2714.0000						
23.0620	2690.0000						
22.5692	2692.0000						
22.1106	2751.0000						
21.6886	2799.0000						
21.3051	2799.0000						
20.9623	2860.0000						
20.6623	2690.0000						
20.4070	2758.0000						
20.1979	2773.0000						
20.0367	2826.0000						
19.9244	2725.0000						
19.8619	2757.0000						
19.8496	2868.0000						
19.8877	3032.0000						
19.9758	2632.0000						
20.1133	2848.0000						
20.2992	2794.0000						
20.5322	2782.0000						
20.8106	2721.0000						
21.1328	2667.0000						
21.4967	2585.0000						
21.9002	2745.0000						
22.3413	2656.0000						
22.8177	2767.0000						
23.3272	2412.0000						
23.8678	2846.0000						
24.4374	2549.0000						
25.0339	2888.0000						
25.6556	2826.0000						
26.3006	2809.0000						
26.9673	2634.0000						
27.6541	2543.0000						
28.3595	2662.0000						
29.0822	2575.0000						
29.8209	2577.0000						
30.5745	2758.0000						
31.3418	2674.0000						
32.1220	2517.0000						
32.9141	2761.0000						
33.7172	2714.0000						
34.5306	2554.0000						
35.3536	2748.0000						
36.1854	2454.0000						
37.0257	2531.0000						
36.0613	2686.0000						
35.2127	2538.0000						
34.3721	2750.0000						
33.5404	2684.0000						
32.7180	2573.0000						
31.9058	2629.0000						
31.1046	2448.0000						
30.3151	2531.0000						
29.5385	2761.0000						
28.7756	2531.0000						
28.0276	2627.0000						
27.2958	2853.0000						
26.5814	2648.0000						
25.8860	2703.0000						
25.2110	2706.0000						
24.5583	2695.0000						
23.9295	2715.0000						
23.3267	2660.0000						
22.7519	2719.0000						
22.2072	2649.0000						
21.6950	2833.0000						
21.2176	2838.0000						
20.7773	2737.0000						
20.3767	2726.0000						
20.0181	2592.0000						
19.7037	2712.0000						
19.4357	2748.0000						
19.2162	2811.0000						
19.0466	2877.0000						
18.9284	2789.0000						
18.8626	2901.0000						
18.8497	2727.0000						
18.8898	2647.0000						
18.9825	2783.0000						
19.1272	2714.0000						
19.3226	2785.0000						
19.5672	2852.0000						
19.8592	2790.0000						
20.1965	2717.0000						
20.5770	2785.0000						
20.9982	2796.0000						
21.4578	2565.0000						
21.9534	3061.0000						
22.4825	2732.0000						
23.0429	2573.0000						
23.6324	2742.0000						
24.2487	2722.0000						
24.8900	2670.0000						
25.5544	2734.0000						
26.2400	2557.0000						
26.9453	2801.0000						
27.6688	2813.0000						
28.4091	2655.0000						
29.1649	2702.0000						
29.9350	2603.0000						
30.7183	2587.0000						
31.5139	2627.0000						
32.3209	2431.0000						
33.1384	2616.0000						
33.9656	2513.0000						
34.8020	2637.0000						
35.6467	2666.0000						
36.4994	2544.0000						
35.5489	2615.0000						
34.6877	2655.0000						
33.8341	2864.0000						
32.9888	2717.0000						
32.1524	2642.0000						
31.3255	2612.0000						
30.5090	2623.0000						
29.7037	2653.0000						
28.9106	2580.0000						
28.1307	2658.0000						
27.3651	2586.0000						
26.6151	2625.0000						
25.8819	2738.0000						
25.1672	2573.0000						
24.4724	2696.0000						
23.7994	2781.0000						
23.1501	2652.0000						
22.5264	2729.0000						
21.9306	2648.0000						
21.3650	2610.0000						
20.8321	2732.0000						
20.3344	2679.0000						
19.8746	2786.0000						
19.4554	2735.0000						
19.0795	2804.0000						
18.7494	2822.0000						
18.4676	2611.0000						
18.2364	2652.0000						
18.0576	2902.0000						
17.9329	2709.0000						
17.8634	2748.0000						
17.8498	2923.0000						
17.8921	2861.0000						
17.9900	3023.0000						
18.1426	2549.0000						
18.3485	2810.0000						
18.6059	2803.0000						
18.9127	2902.0000						
19.2667	2840.0000						
19.6651	2560.0000						
20.1054	2911.0000						
20.5850	2909.0000						
21.1011	2907.0000						
21.6510	2746.0000						
22.2324	2767.0000						
22.8428	3019.0000						
23.4799	2575.0000						
24.1416	2804.0000						
24.8260	2678.0000						
25.5312	2507.0000						
26.2556	2678.0000						
26.9976	2771.0000						
27.7557	2833.0000						
28.5288	2657.0000						
29.3156	2598.0000						
30.1151	2765.0000						
30.9262	2634.0000						
31.7481	2732.0000						
32.5800	2497.0000						
33.4211	2586.0000						
34.2707	2623.0000						
35.1283	2694.0000						
35.9932	2528.0000						
35.0575	2584.0000						
34.1839	2566.0000						
33.3175	2631.0000						
32.4587	2592.0000						
31.6082	2673.0000						
30.7667	2561.0000						
29.9350	2546.0000						
29.1138	2625.0000						
28.3042	2678.0000						
27.5071	2691.0000						
26.7237	2736.0000						
25.9551	2781.0000						
25.2028	2795.0000						
24.4682	2469.0000						
23.7530	2807.0000						
23.0590	2651.0000						
22.3882	2785.0000						
21.7426	2758.0000						
21.1247	2457.0000						
20.5370	2922.0000						
19.9820	2723.0000						
19.4626	2949.0000						
18.9817	2706.0000						
18.5423	2776.0000						
18.1475	2706.0000						
17.8001	2966.0000						
17.5030	2628.0000						
17.2589	2950.0000						
17.0699	2800.0000						
16.9379	2887.0000						
16.8644	2739.0000						
16.8499	2853.0000						
16.8947	2816.0000						
16.9984	2850.0000						
17.1598	2875.0000						
17.3773	2769.0000						
17.6489	2730.0000						
17.9721	3075.0000						
18.3442	2840.0000						
18.7622	2794.0000						
19.2232	3007.0000						
19.7242	2735.0000						
20.2622	2710.0000						
20.8344	2775.0000						
21.4379	2650.0000						
22.0703	2799.0000						
22.7290	2767.0000						
23.4120	2673.0000						
24.1171	2659.0000						
24.8424	2740.0000						
25.5863	2728.0000						
26.3471	2850.0000						
27.1235	2774.0000						
27.9141	2697.0000						
28.7178	2729.0000						
29.5334	2662.0000						
30.3601	2596.0000						
31.1969	2606.0000						
32.0431	2751.0000						
32.8979	2619.0000						
33.7607	2515.0000						
34.6309	2613.0000						
35.5079	2667.0000						
34.5880	2695.0000						
33.7023	2503.0000						
32.8231	2711.0000						
31.9510	2766.0000						
31.0867	2904.0000						
30.2307	2835.0000						
29.3838	2558.0000						
28.5468	2589.0000						
27.7206	2717.0000						
26.9062	2774.0000						
26.1047	2592.0000						
25.3174	2948.0000						
24.5455	2685.0000						
23.7907	2676.0000						
23.0545	2804.0000						
22.3388	2863.0000						
21.6456	2777.0000						
20.9773	2711.0000						
20.3362	2667.0000						
19.7249	2886.0000						
19.1464	2763.0000						
18.6037	2888.0000						
18.1000	2901.0000						
17.6387	2799.0000						
17.2231	2730.0000						
16.8567	2994.0000						
16.5427	2709.0000						
16.2841	2756.0000						
16.0837	2857.0000						
15.9436	2840.0000						
15.8654	2873.0000						
15.8500	2781.0000						
15.8977	2815.0000						
16.0078	2790.0000						
16.1790	2918.0000						
16.4096	2794.0000						
16.6969	2717.0000						
17.0382	2713.0000						
17.4302	2901.0000						
17.8697	2761.0000						
18.3531	2903.0000						
18.8772	2857.0000						
19.4387	2831.0000						
20.0344	2661.0000						
20.6613	2780.0000						
21.3167	2826.0000						
21.9980	2715.0000						
22.7030	2829.0000						
23.4294	2650.0000						
24.1754	2799.0000						
24.9392	2852.0000						
25.7192	2665.0000						
26.5139	2757.0000						
27.3222	2543.0000						
28.1427	2667.0000						
28.9746	2608.0000						
29.8168	2625.0000						
30.6684	2583.0000						
31.5288	2619.0000						
32.3972	2484.0000						
33.2730	2431.0000						
34.1556	2592.0000						
35.0445	2645.0000						
34.1414	2601.0000						
33.2438	2776.0000						
32.3521	2746.0000						
31.4670	2639.0000						
30.5890	2710.0000						
29.7187	2693.0000						
28.8567	2994.0000						
28.0040	2654.0000						
27.1613	2831.0000						
26.3296	2677.0000						
25.5100	2872.0000						
24.7037	2722.0000						
23.9121	2771.0000						
23.1365	2906.0000						
22.3788	2773.0000						
21.6408	2935.0000						
20.9246	2646.0000						
20.2324	2621.0000						
19.5669	2773.0000						
18.9308	2881.0000						
18.3273	2756.0000						
17.7595	2958.0000						
17.2312	2743.0000						
16.7459	2883.0000						
16.3076	2967.0000						
15.9202	2731.0000						
15.5873	2857.0000						
15.3126	2958.0000						
15.0993	2829.0000						
14.9500	2997.0000						
14.8666	2746.0000						
14.8502	2878.0000						
14.9010	2760.0000						
15.0184	2835.0000						
15.2008	2819.0000						
15.4460	2936.0000						
15.7509	2727.0000						
16.1122	2889.0000						
16.5262	2744.0000						
16.9891	2713.0000						
17.4969	2822.0000						
18.0459	2877.0000						
18.6324	2940.0000						
19.2530	2825.0000						
19.9046	2688.0000						
20.5841	2779.0000						
21.2889	2899.0000						
22.0166	2742.0000						
22.7649	2830.0000						
23.5320	2784.0000						
24.3160	2601.0000						
25.1153	2495.0000						
25.9286	2700.0000						
26.7545	2745.0000						
27.5920	2898.0000						
28.4400	2433.0000						
29.2975	2631.0000						
30.1638	2493.0000						
31.0382	2413.0000						
31.9199	2718.0000						
32.8084	2584.0000						
33.7032	2567.0000						
34.6038	2692.0000						
33.7185	2513.0000						
32.8093	2728.0000						
31.9056	2674.0000						
31.0077	2814.0000						
30.1163	2637.0000						
29.2319	2540.0000						
28.3552	2692.0000						
27.4869	2834.0000						
26.6278	2712.0000						
25.7789	2661.0000						
24.9413	2774.0000						
24.1159	2674.0000						
23.3043	2603.0000						
22.5079	2929.0000						
21.7282	2873.0000						
20.9673	2782.0000						
20.2273	2690.0000						
19.5104	2795.0000						
18.8193	2766.0000						
18.1571	2853.0000						
17.5269	2763.0000						
16.9324	2817.0000						
16.3774	2792.0000						
15.8660	2931.0000						
15.4027	2906.0000						
14.9919	2759.0000						
14.6379	3081.0000						
14.3451	2915.0000						
14.1171	2905.0000						
13.9573	3162.0000						
13.8679	2932.0000						
13.8503	3041.0000						
13.9048	2957.0000						
14.0306	2719.0000						
14.2257	2795.0000						
14.4873	3010.0000						
14.8120	2996.0000						
15.1956	2975.0000						
15.6339	3123.0000						
16.1224	2873.0000						
16.6567	2857.0000						
17.2325	2693.0000						
17.8457	2850.0000						
18.4928	2693.0000						
19.1702	2661.0000						
19.8748	2807.0000						
20.6039	2703.0000						
21.3550	2671.0000						
22.1257	2683.0000						
22.9142	2793.0000						
23.7186	2685.0000						
24.5374	2684.0000						
25.3692	2689.0000						
26.2128	2771.0000						
27.0670	2867.0000						
27.9309	2482.0000						
28.8036	2446.0000						
29.6843	2589.0000						
